C_q,Delta,E_NUC,E_miss,E_rep,L_E,L_G,L_G_posthoc,L_q,L_surface,accepted_iterations,admission_reasons,admitted,anisotropy_level,best_feasible_actual_L_q,candidate_evaluations,method,min_joint_limit_margin,min_sigma_min_5,objective,parameters,placement_id,relative_surface_length_change,surface_id,terminal_q_mismatch,window_id
8.249248994771081,0.02720619538834316,0.9935517343624978,0.9933910107187239,0.00016072364377388144,0.047081320891207666,0.3645789807308408,,0.3883855390342895,0.047081320891207666,10,,True,P_mid,0.3745526661766374,60,M2,0.20645608580257582,0.6789676407863801,0.3645789807308408,"[[-0.0018628199505141677, -0.0007279435637234488], [-0.001188434316475599, -0.0016086092985629467], [0.001, 0.0]]",T27,0.0156562396633992,hemisphere,0.0012099148917945612,hemisphere_P_mid_W09
3.307772437892639,0.04224436741856032,0.9932187441162591,0.9920332306352807,0.00118551348097842,0.048102554937236704,,0.13230324088670645,0.15911230541360805,0.048102554937236704,3,,True,P_high,0.15506875072861517,60,M1,0.09126088072731946,0.972105340352649,0.048102554937236704,"[[0.0, 0.0], [0.0005, 0.0], [0.001, 0.0]]",T10,0.019116733061703414,saddle,1.1298615768318143e-05,saddle_P_high_W00
3.307772437892639,0.04224436741856032,0.9932187441162591,0.9920332306352807,0.00118551348097842,0.048102554937236704,0.13230324088670645,,0.15911230541360805,0.048102554937236704,2,,True,P_high,0.15534457187280046,60,M2,0.09126088072731946,0.972105340352649,0.13230324088670645,"[[0.0, 0.0], [0.0005, 0.0], [0.001, 0.0]]",T10,0.019116733061703414,saddle,1.1298615768318143e-05,saddle_P_high_W00
3.1565231838267285,0.004947300554332777,0.9888050549850146,0.9888050549850146,0.0,0.046544877873257166,,0.13991555051029178,0.14691998609531995,0.046544877873257166,12,,True,P_high,0.14691998609531995,60,M1,0.1088298750594346,0.8850530010156977,0.046544877873257166,"[[-0.0015, 0.0], [-0.001971702384750947, -0.00033524573967081295], [-0.0006198898447682158, -0.001901509027155337]]",T10,0.005667151137794924,saddle,0.0002505041453302326,saddle_P_high_W01
3.1565368816749477,0.0049221859371674235,0.9888050549850146,0.9888050549850146,0.0,0.04654585065455249,0.13991631190268017,,0.14692369428002894,0.04654585065455249,11,,True,P_high,0.14692369428002894,60,M2,0.1088298750594346,0.8850530010156977,0.13991631190268017,"[[-0.0015, 0.0], [-0.001971702384750947, -0.00033524573967081295], [-0.0007653668647301796, -0.0018477590650225733]]",T10,0.005646369723364506,saddle,0.00025584309039405895,saddle_P_high_W01
3.283729455292689,0.0,0.9858487976857729,0.9858487976857729,0.0,0.04816480038405495,0.15343195487447842,,0.15816017372941385,0.04816480038405495,0,,True,P_high,0.15784737802486,60,M1,0.1131835333070755,0.8725099218322305,0.04816480038405495,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]",T10,0.0,saddle,0.0,saddle_P_high_W02
3.283729455292689,0.0,0.9858487976857729,0.9858487976857729,0.0,0.04816480038405495,0.15343195487447842,,0.15816017372941385,0.04816480038405495,0,,True,P_high,0.15784737802486,60,M2,0.1131835333070755,0.8725099218322305,0.15343195487447842,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]",T10,0.0,saddle,0.0,saddle_P_high_W02
4.360649624599522,0.01665325613998514,0.9921670141597018,0.990422907158716,0.0017441070009858093,0.04687591573663205,,0.19333937825523675,0.20440944435970337,0.04687591573663205,2,,True,P_high,0.18837776710302254,60,M1,0.09753651367186227,0.9838821828505697,0.04687591573663205,"[[0.0, 0.0], [0.0, -0.0005], [0.0, -0.0005]]",T10,0.012126398635778628,saddle,1.249015089044292e-05,saddle_P_high_W03
4.227899020500502,0.03847800536924747,0.9924615269177419,0.990422907158716,0.002038619759025941,0.04727471188307663,0.18754572324750315,,0.19987270806490312,0.04727471188307663,4,,True,P_high,0.18837776710302254,60,M2,0.0974111318017259,0.9839838860683653,0.18754572324750315,"[[0.001, 0.0], [0.0, 0.0], [0.0, -0.001]]",T10,0.003722078865007477,saddle,8.724337160259665e-06,saddle_P_high_W03
2.7755168439618836,0.020576086048733722,0.988524942139395,0.988222966932537,0.0003019752068580255,0.04725126106597384,,0.1289582152807562,0.13114667098705074,0.04725126106597384,12,,True,P_high,0.1280906779780231,60,M1,0.12975851060904356,0.74244364068826,0.04725126106597384,"[[-0.0019998514096743352, 2.4379073476546175e-05], [-0.001044947569176011, -0.001705310698281444], [0.0, 0.0005]]",T10,0.01895510741276547,saddle,5.163855289680441e-05,saddle_P_high_W04
2.774836524148629,0.02062423648961177,0.988524942139395,0.988222966932537,0.0003019752068580255,0.04726052234530242,0.1289291667185171,,0.13114022355408758,0.04726052234530242,10,,True,P_high,0.1280906779780231,60,M2,0.12975851060904356,0.74244364068826,0.1289291667185171,"[[-0.001963980293482481, -0.00037786427035704995], [-0.0014541515400252132, -0.0013731144521278262], [0.0, 0.0005]]",T10,0.018762821946110113,saddle,6.032686616030958e-05,saddle_P_high_W04
3.2465131846530446,0.024721080615866628,0.9882388665288792,0.9876729659252902,0.0005659006035889737,0.048239817908032875,,0.15076870820472033,0.1566112048636908,0.048239817908032875,11,,True,P_high,0.1543260119610418,60,M1,0.11412569597187452,0.9013516924245791,0.048239817908032875,"[[0.0018628199505141677, -0.0007279435637234488], [0.0013731144521278262, -0.0014541515400252132], [-0.0004142135623730952, -0.0004142135623730952]]",T10,0.019977368273222548,saddle,0.000258359130373087,saddle_P_high_W05
3.227539455784541,0.02950388847496678,0.9873939762429876,0.9873939762429876,0.0,0.04828544444478278,0.14986465100390586,,0.1558431770856289,0.04828544444478278,10,,True,P_high,0.15479610339330271,60,M2,0.1141256959718746,0.9013516924245791,0.14986465100390586,"[[0.002, 0.0], [0.0019402850002906641, -0.00048507125007266603], [-0.0004142135623730952, -0.0009142135623730952]]",T10,0.01905043611300038,saddle,0.00020234579787192786,saddle_P_high_W05
2.8813817476282773,0.06748815147017483,0.986348510741967,0.9860578010341929,0.00029070970777415336,0.04576470701762161,,0.1246760774406574,0.13186559148613064,0.04576470701762161,12,,True,P_high,0.13185198960204814,60,M1,0.11707863423568832,0.7961584692853442,0.04576470701762161,"[[-0.0018732850115059693, -0.0007005735262390953], [-0.0005191010644735112, -0.0019314590559632548], [0.0, -0.001]]",T10,0.013575638341797073,saddle,0.000116066800766923,saddle_P_high_W06
2.880649750869024,0.06768488204062659,0.986348510741967,0.9860578010341929,0.00029070970777415336,0.04576667884325892,0.12466942513430569,,0.13183777200793642,0.04576667884325892,12,,True,P_high,0.13183280387765084,60,M2,0.1170786342352805,0.7961584692853442,0.12466942513430569,"[[-0.001804737854124365, -0.0008619288125423018], [-0.0005191010644735112, -0.0019314590559632548], [-0.0005, -0.001]]",T10,0.013533137100724171,saddle,0.00012533948868753697,saddle_P_high_W06
3.798025472657214,0.0417687818603245,0.9867702382762547,0.9867702382762547,0.0,0.048891790271211044,,0.1654553777861189,0.1856922648538737,0.048891790271211044,4,,True,P_high,0.18498666237227898,60,M1,0.11014379119411893,0.7470501671124065,0.048891790271211044,"[[-0.002, 0.0], [-0.0014142135623730952, 0.0014142135623730952], [0.0, 0.002]]",T10,0.019968275954489693,saddle,0.0002807732264056284,saddle_P_high_W07
3.765944917963934,0.03864612915440236,0.9867702382762547,0.9867702382762547,0.0,0.049468963784934136,0.16538324457947978,,0.1862973927628146,0.049468963784934136,12,,True,P_high,0.18587507645999657,60,M2,0.11009848742857119,0.7470501671124065,0.16538324457947978,"[[-0.0016086092985629467, 0.001188434316475599], [-0.0019700586342022318, 0.000344773806727306], [-0.0005, 0.0]]",T10,0.008398882594383638,saddle,0.00026246385240824566,saddle_P_high_W07
4.213078372214281,0.02455810135479989,0.9863783708427762,0.9863783708427762,0.0,0.04748637418866046,,0.18430222982415245,0.20006381606911988,0.04748637418866046,3,,True,P_high,0.18692685896486405,60,M1,0.09401284304571417,0.9479296332243636,0.04748637418866046,"[[0.0, -0.0005], [0.001, 0.0], [0.0, 0.0]]",T10,0.017565138499528312,saddle,1.254150112384167e-05,saddle_P_high_W08
4.213078372214281,0.02455810135479989,0.9863783708427762,0.9863783708427762,0.0,0.04748637418866046,0.18430222982415245,,0.20006381606911988,0.04748637418866046,3,,True,P_high,0.18692685896486405,60,M2,0.09401284304571417,0.9479296332243636,0.18430222982415245,"[[0.0, -0.0005], [0.001, 0.0], [0.0, 0.0]]",T10,0.017565138499528312,saddle,1.254150112384167e-05,saddle_P_high_W08
4.112045303746924,0.032916218466268014,0.9900646679689565,0.9900646679689565,0.0,0.04819016298469284,,0.17307651264796792,0.19816013338800506,0.04819016298469284,12,,True,P_high,0.19612601425895268,60,M1,0.08728844407643996,0.9338323877661008,0.04819016298469284,"[[0.0, -0.002], [-0.0011300433402888284, 0.0016501521290683678], [-0.0019756109972523615, -0.0003113859141572261]]",T10,0.019712252262862988,saddle,6.892321235740795e-05,saddle_P_high_W09
4.112325570099568,0.03283400277360466,0.9900646679689565,0.9900646679689565,0.0,0.04819097525280711,0.1730915328099331,,0.19817697978015417,0.04819097525280711,12,,True,P_high,0.19557695450193585,60,M2,0.08728844407643996,0.9338323877661008,0.1730915328099331,"[[0.0, -0.002], [-0.0010983775822884232, 0.0016713966275920978], [-0.0019619937378983964, -0.00038804712658062324]]",T10,0.019695729046692312,saddle,6.796840007394778e-05,saddle_P_high_W09
3.3437923674786134,0.010799518590100397,0.9935132568742991,0.9923277433933207,0.00118551348097842,0.04814041530086341,,0.13623944975365562,0.16097155325027773,0.04814041530086341,5,,True,P_low,0.1534475024160472,60,M1,0.0924789218937403,0.699842746397803,0.04814041530086341,"[[0.0, -0.0015], [-0.0005, -0.0005], [0.0, 0.0]]",T17,0.01834470344269565,saddle,1.8443402646006746e-05,saddle_P_low_W00
3.3437923674786134,0.010799518590100397,0.9935132568742991,0.9923277433933207,0.00118551348097842,0.04814041530086341,0.13623944975365562,,0.16097155325027773,0.04814041530086341,5,,True,P_low,0.1534475024160472,60,M2,0.0924789218937403,0.699842746397803,0.13623944975365562,"[[0.0, -0.0015], [-0.0005, -0.0005], [0.0, 0.0]]",T17,0.01834470344269565,saddle,1.8443402646006746e-05,saddle_P_low_W00
4.520680482549207,0.006448356419042825,0.9888050549850146,0.9888050549850146,0.0,0.046543501329489666,,0.18812456335554478,0.210408298049727,0.046543501329489666,8,,True,P_low,0.210408298049727,60,M1,0.1151685732449433,0.7582479249695926,0.046543501329489666,"[[-0.001, 0.0], [-0.0019571915347815316, -8.841611282812354e-05], [-0.00048507125007266603, -0.0019402850002906641]]",T17,0.005696558083274458,saddle,0.0002289563446420395,saddle_P_low_W01
4.520644605786827,0.006462747843381289,0.9888050549850146,0.9888050549850146,0.0,0.04654319652831192,0.18812134940193473,,0.21040525032178942,0.04654319652831192,8,,True,P_low,0.21040525032178942,60,M2,0.1151685732449433,0.7582479249695926,0.18812134940193473,"[[-0.0005, 0.0005], [-0.0019709494748473217, 0.0003396441779260581], [-0.00048507125007266603, -0.0019402850002906641]]",T17,0.005703069515622239,saddle,0.00021542473632996106,saddle_P_low_W01
4.669854781004334,0.006424577041898592,0.9866976485911565,0.9866976485911565,0.0,0.04782739955263775,,0.1995315647780191,0.22334701046388994,0.04782739955263775,8,,True,P_low,0.22334376539095127,60,M1,0.12003430489458736,0.7480518951160405,0.04782739955263775,"[[0.0007279435637234487, 0.0018628199505141677], [-0.0008270711808674356, 0.0018209759091702847], [-0.002, 0.0]]",T17,0.007005132975260151,saddle,0.0002830237373419031,saddle_P_low_W02
4.669854781004334,0.006424577041898592,0.9866976485911565,0.9866976485911565,0.0,0.04782739955263775,0.1995315647780191,,0.22334701046388994,0.04782739955263775,8,,True,P_low,0.22334376539095127,60,M2,0.12003430489458736,0.7480518951160405,0.1995315647780191,"[[0.0007279435637234487, 0.0018628199505141677], [-0.0008270711808674356, 0.0018209759091702847], [-0.002, 0.0]]",T17,0.007005132975260151,saddle,0.0002830237373419031,saddle_P_low_W02
3.8526715478848947,0.017326782971212686,0.992752236625516,0.990422907158716,0.002329329466800094,0.046835579615709735,,0.1715023135266462,0.18044210501414265,0.046835579615709735,4,,True,P_low,0.16807966839429173,60,M1,0.09690742240053034,0.7055025782333922,0.046835579615709735,"[[-0.0005, 0.0], [0.0, -0.002], [-0.0015, 0.0]]",T17,0.012976451128927856,saddle,3.882239592378767e-05,saddle_P_low_W03
3.8442623656500032,0.019241091221285544,0.9924577238674759,0.990422907158716,0.0020348167087599627,0.04684659253076873,0.17059110010433012,,0.18009059262497476,0.04684659253076873,3,,True,P_low,0.16807966839429173,60,M2,0.09690742240053034,0.7055025782333922,0.17059110010433012,"[[-0.0005, 0.0], [0.0, -0.002], [-0.002, 0.0]]",T17,0.012744362477647549,saddle,4.422304374562813e-05,saddle_P_low_W03
3.368254640560117,0.015656186977156948,0.988826917346253,0.988524942139395,0.0003019752068580255,0.04730890219674148,,0.1401895414293234,0.1593484293639792,0.04730890219674148,8,,True,P_low,0.15590834536123122,60,M1,0.13592780118442294,0.7351705173600205,0.04730890219674148,"[[-0.002, 0.0], [-0.0007699295163228508, -0.0018458625463167245], [0.0005, 0.0]]",T17,0.017758344920787223,saddle,4.4141460056046355e-05,saddle_P_low_W04
3.36826283681196,0.015701144975470833,0.988826917346253,0.988524942139395,0.0003019752068580255,0.047306626339091266,0.1401778524325639,,0.15934115143291092,0.047306626339091266,6,,True,P_low,0.1558890500231567,60,M2,0.13592780118442288,0.7351705173272164,0.1401778524325639,"[[-0.002, 0.0], [-0.0008619288125423018, -0.001804737854124365], [0.0005, 0.0]]",T17,0.017805596961761906,saddle,4.587638714781406e-05,saddle_P_low_W04
4.7614841043267,0.016129429238966115,0.9873939762429876,0.9873939762429876,0.0,0.04838628159051612,,0.20060984588130104,0.23039051066071814,0.04838628159051612,5,,True,P_low,0.22953216251908998,60,M1,0.1171090619526873,0.6872151065513264,0.04838628159051612,"[[0.002, 0.0], [0.0018477590650225733, -0.0007653668647301796], [-0.002, 0.0]]",T17,0.0170018652596482,saddle,0.00015759938918380456,saddle_P_low_W05
4.7614841043267,0.016129429238966115,0.9873939762429876,0.9873939762429876,0.0,0.04838628159051612,0.20060984588130104,,0.23039051066071814,0.04838628159051612,5,,True,P_low,0.22953216251908998,60,M2,0.1171090619526873,0.6872151065513264,0.20060984588130104,"[[0.002, 0.0], [0.0018477590650225733, -0.0007653668647301796], [-0.002, 0.0]]",T17,0.0170018652596482,saddle,0.00015759938918380456,saddle_P_low_W05
3.614620759989195,0.02117450620073847,0.986348510741967,0.9860578010341929,0.00029070970777415336,0.045763842697520415,,0.13257757363466185,0.1654189358713372,0.045763842697520415,12,,True,P_low,0.16541682201072241,60,M1,0.11295835688292985,0.6277823629239384,0.045763842697520415,"[[0.0006630514701501465, -0.0011109724603388855], [-0.00048507125007266603, -0.0019402850002906641], [-0.00196162154993963, -0.00038992421675556753]]",T17,0.013594268121371924,saddle,0.00012007581000483825,saddle_P_low_W06
3.614620759989195,0.02117450620073847,0.986348510741967,0.9860578010341929,0.00029070970777415336,0.045763842697520415,0.13257757363466185,,0.1654189358713372,0.045763842697520415,12,,True,P_low,0.16541682201072241,60,M2,0.11295835688292985,0.6277823629239384,0.13257757363466185,"[[0.0006630514701501465, -0.0011109724603388855], [-0.00048507125007266603, -0.0019402850002906641], [-0.00196162154993963, -0.00038992421675556753]]",T17,0.013594268121371924,saddle,0.00012007581000483825,saddle_P_low_W06
4.714204340309188,0.014617825938522311,0.9867702382762547,0.9867702382762547,0.0,0.049019330387574264,,0.19591596676652423,0.23108714007215264,0.049019330387574264,10,,True,P_low,0.23025858582738154,60,M1,0.09753209290307913,0.6193849363675556,0.049019330387574264,"[[-0.0014142135623730952, 0.0014142135623730952], [-0.0017276147926702167, -0.0010076443460601786], [0.001, 0.001]]",T17,0.017411745309343227,saddle,0.00015832235661905614,saddle_P_low_W07
4.717873920543236,0.006011528988445529,0.9867702382762547,0.9867702382762547,0.0,0.049409003254274726,0.1960430196734437,,0.23310544789337861,0.049409003254274726,5,,True,P_low,0.23025858582738154,60,M2,0.0974652719307222,0.6193849363675556,0.1960430196734437,"[[-0.0014142135623730952, 0.0014142135623730952], [-0.001904452678244341, -0.0006107863753620878], [0.0, 0.0]]",T17,0.009600786265957992,saddle,0.00020551640219723666,saddle_P_low_W07
3.9918461443940716,0.028964348646317674,0.9887492037377993,0.9863783708427762,0.002370832895023075,0.04736998583637364,,0.17086338255759578,0.1890936953209299,0.04736998583637364,10,,True,P_low,0.18546530989089485,60,M1,0.08955256429214227,0.6908859873204922,0.04736998583637364,"[[0.0, 0.002], [0.0018974778202235168, 0.0006321217618147722], [0.0, 0.0015]]",T17,0.01997307081090676,saddle,5.6624142771966035e-05,saddle_P_low_W08
3.9857070270206765,0.02759527159630653,0.9887492037377993,0.9863783708427762,0.002370832895023075,0.04750983951959581,0.17113300815007584,,0.18936030122587766,0.04750983951959581,8,,True,P_low,0.18546530989089485,60,M2,0.08955256429214227,0.6908859873204926,0.17113300815007584,"[[0.0, 0.002], [0.0019481306681119338, 0.0004525338660937431], [0.0, 0.001]]",T17,0.01707966957204123,saddle,5.0634566204355025e-05,saddle_P_low_W08
3.677531383966372,0.012964665892192124,0.9900646679689565,0.9900646679689565,0.0,0.048203374070403364,,0.15365051037816785,0.17726942095697923,0.048203374070403364,7,,True,P_low,0.17597826411148193,60,M1,0.08778465784537859,0.6879336773759821,0.048203374070403364,"[[-0.002, 0.0], [0.0, -0.0005], [-0.001788854381999832, -0.000894427190999916]]",T17,0.019443511410907593,saddle,6.19603574332217e-05,saddle_P_low_W09
3.6755326737102476,0.01385654559046467,0.9900646679689565,0.9900646679689565,0.0,0.048186006493739005,0.1534338907655375,,0.17710924128335187,0.048186006493739005,8,,True,P_low,0.1758996970649383,60,M2,0.08778465784537852,0.6879336773759821,0.1534338907655375,"[[-0.0010108989302488472, -0.0017257124189220337], [0.0, 0.0015], [-0.001904452678244341, -0.0006107863753620878]]",T17,0.019796803899612494,saddle,6.0400393223414284e-05,saddle_P_low_W09
3.5147513117248836,-0.0003265808485285946,0.9935132568742991,0.9923277433933207,0.00118551348097842,0.04814006368100187,,0.14300730770561718,0.16920035196932076,0.04814006368100187,5,,True,P_mid,0.15914483221747364,60,M1,0.07778032004052164,0.9238665463905922,0.04814006368100187,"[[0.0, -0.0015], [-0.002, 0.0], [0.0, 0.0]]",T21,0.018351873499229593,saddle,3.4446756705275305e-05,saddle_P_mid_W00
3.3390315289029324,0.045785639687004796,0.9932187441162591,0.9920332306352807,0.00118551348097842,0.04833757748198413,0.13848237360724225,,0.16140069524313344,0.04833757748198413,5,,True,P_mid,0.15914483221747364,60,M2,0.07802835604797805,0.9243426359016119,0.13848237360724225,"[[0.0, 0.0005], [0.0005, 0.0005], [0.001, 0.0005]]",T21,0.014324270752854303,saddle,3.34857375623443e-05,saddle_P_mid_W00
3.173872950769637,0.007200798958644621,0.9888050549850146,0.9888050549850146,0.0,0.04655840042803197,,0.13896846809688387,0.14777044774963216,0.04655840042803197,7,,True,P_mid,0.14777044774963216,60,M1,0.09789706414352674,0.9342723920401035,0.04655840042803197,"[[0.0, 0.001], [-0.00038992421675556753, -0.00196162154993963], [-0.00038992421675556753, -0.00196162154993963]]",T21,0.005378270362348212,saddle,0.00023491857906154934,saddle_P_mid_W01
3.173872950769637,0.007200798958644621,0.9888050549850146,0.9888050549850146,0.0,0.04655840042803197,0.13896846809688387,,0.14777044774963216,0.04655840042803197,7,,True,P_mid,0.14777044774963216,60,M2,0.09789706414352674,0.9342723920401035,0.13896846809688387,"[[0.0, 0.001], [-0.00038992421675556753, -0.00196162154993963], [-0.00038992421675556753, -0.00196162154993963]]",T21,0.005378270362348212,saddle,0.00023491857906154934,saddle_P_mid_W01
3.217047793897989,0.008099050291839615,0.9866976485911565,0.9866976485911565,0.0,0.0478536168716238,,0.14716766933922826,0.15394737258689695,0.0478536168716238,9,,True,P_mid,0.15394737258689695,60,M1,0.10195952502914081,0.9425036532607383,0.0478536168716238,"[[-0.0014402850002906641, 1.492874992733398e-05], [-0.0008944271909999159, 0.0017888543819998318], [0.0006107863753620878, 0.001904452678244341]]",T21,0.006460807684238695,saddle,0.0002774379407801675,saddle_P_mid_W02
3.216961238278426,0.008146623243037951,0.9866976485911565,0.9866976485911565,0.0,0.04785260923406442,0.14716084898960036,,0.1539399890564695,0.04785260923406442,8,,True,P_mid,0.1539399890564695,60,M2,0.10195952502914081,0.9425036532607383,0.14716084898960036,"[[-0.0015, 0.0], [-0.0007279435637234487, 0.0018628199505141677], [0.0006107863753620878, 0.001904452678244341]]",T21,0.0064817283057579346,saddle,0.000276171419504756,saddle_P_mid_W02
4.024516130266824,0.015197833297086832,0.9921670141597018,0.990422907158716,0.0017441070009858093,0.046875915736632,,0.17479941657199577,0.18865287900310396,0.046875915736632,2,,True,P_mid,0.17555769130319857,60,M1,0.08474100995864593,0.9361942761489918,0.046875915736632,"[[0.0, 0.0], [0.0, -0.0005], [0.0, -0.0005]]",T21,0.012126398635778062,saddle,1.3506809812380283e-05,saddle_P_mid_W03
3.970169168998036,0.03052775712963214,0.9921670141597018,0.990422907158716,0.0017441070009858093,0.04677790942487464,0.17116656202614913,,0.18571621378881994,0.04677790942487464,3,,True,P_mid,0.17555769130319857,60,M2,0.08467779604018696,0.9360947756003446,0.17116656202614913,"[[0.0005, 0.0], [0.0, 0.0], [0.0, -0.001]]",T21,0.01419180571382067,saddle,1.1107765014450877e-05,saddle_P_mid_W03
3.159551053998733,0.02865554811712366,0.988524942139395,0.988222966932537,0.0003019752068580255,0.04724856719854908,,0.14347610665023755,0.1492842602921057,0.04724856719854908,10,,True,P_mid,0.14620977783229216,60,M1,0.11799102299100411,0.7914448197422833,0.04724856719854908,"[[-0.0019956753265793674, 0.00013145337912101764], [-0.001229581516201643, -0.0015773805168745013], [0.0, 0.0005]]",T21,0.019011038298392558,saddle,5.458379303036054e-05,saddle_P_mid_W04
3.1593190591278293,0.028519258885974546,0.988524942139395,0.988222966932537,0.0003019752068580255,0.04725866667963225,0.1434713137582983,,0.14930520634993147,0.04725866667963225,10,,True,P_mid,0.14620977783229216,60,M2,0.11799102299100411,0.7914448197422833,0.1434713137582983,"[[-0.0019803492059876217, -0.000279673063315357], [-0.0014541515400252132, -0.0013731144521278262], [0.0, 0.0005]]",T21,0.018801349834827657,saddle,6.001396818344773e-05,saddle_P_mid_W04
3.581614714162319,0.0211913945777489,0.9882388665288792,0.9876729659252902,0.0005659006035889737,0.0482472077039805,,0.16744977959721083,0.17280290902982215,0.0482472077039805,11,,True,P_mid,0.17159346757260036,60,M1,0.10211456045227608,1.0041484256249091,0.0482472077039805,"[[0.00196162154993963, -0.00038992421675556753], [0.001788854381999832, -0.000894427190999916], [-0.0019729403229631374, -0.00032788181106324]]",T21,0.01982723986091619,saddle,0.00021561727742280823,saddle_P_mid_W05
3.5703155230592607,0.02395173974384256,0.9873939762429876,0.9873939762429876,0.0,0.04826340562736604,0.16693267728951738,,0.17231558630709065,0.04826340562736604,8,,True,P_mid,0.17170171196719336,60,M2,0.10211456045227608,1.0041484256249085,0.16693267728951738,"[[0.002, 0.0], [0.0019402850002906641, -0.00048507125007266603], [-0.0010857864376269048, -0.0009142135623730952]]",T21,0.01949816872853602,saddle,0.0002039842170793449,saddle_P_mid_W05
3.665837439049412,0.027904786489504754,0.9866392204497414,0.9863485107419673,0.00029070970777415336,0.04576373268500631,,0.16486244670018183,0.1677624046273454,0.04576373268500631,11,,True,P_mid,0.16775688521577667,60,M1,0.1043624287644795,0.8492211110667256,0.04576373268500631,"[[-0.000788854381999832, -0.000894427190999916], [-0.0004175768526706527, -0.0019559216681947346], [-0.00196162154993963, -0.00038992421675556753]]",T21,0.013596639359625417,saddle,0.00011759102530639609,saddle_P_mid_W06
3.665691615656389,0.027937727770706,0.9866392204497414,0.9863485107419673,0.00029070970777415336,0.045764002341359925,0.1648532980089404,,0.1677567196816024,0.045764002341359925,11,,True,P_mid,0.16775603770369057,60,M2,0.10436242876437936,0.8492211110667256,0.1648532980089404,"[[-0.000788854381999832, -0.000894427190999916], [-0.0005191010644735112, -0.0019314590559632548], [-0.001404452678244341, -0.0006107863753620878]]",T21,0.013590827116658826,saddle,0.00011893545259678007,saddle_P_mid_W06
4.064996144389004,0.02334358139007162,0.9864833820339661,0.9864833820339661,0.0,0.04889081251459946,,0.18349562856029922,0.19874096436789246,0.04889081251459946,12,,True,P_mid,0.1978052804085808,60,M1,0.09711724741499254,0.8370942353738707,0.04889081251459946,"[[-0.0009835935250953286, 0.0017414200462239273], [-0.0008944271909999159, -0.00021114561800016822], [0.0014142135623730952, 0.0014142135623730952]]",T21,0.019987875001535284,saddle,8.402058060719142e-05,saddle_P_mid_W07
4.030751696865431,0.03105745435289857,0.9867702382762547,0.9867702382762547,0.0,0.04891674657882073,0.18037363580400165,,0.19717125927771792,0.04891674657882073,8,,True,P_mid,0.19659832189801005,60,M2,0.09710039734119646,0.8370942353738707,0.18037363580400165,"[[-0.0015047641674340092, 0.0013174539082664843], [-0.0008944271909999159, 0.0017888543819998318], [0.0, 0.002]]",T21,0.01946802891839346,saddle,0.0002452335197413724,saddle_P_mid_W07
4.1670743718252305,0.031065803664091497,0.9866728836008164,0.9863783708427762,0.00029451275804013135,0.04747418341458692,,0.180245858350397,0.19782845303025556,0.04747418341458692,3,,True,P_mid,0.1899764688182125,60,M1,0.08049622142592501,0.9289182609835285,0.04747418341458692,"[[-0.002, 0.0], [0.002, 0.0], [0.0, 0.0005]]",T21,0.017817350668664304,saddle,2.4064675890667075e-05,saddle_P_mid_W08
4.1670743718252305,0.031065803664091497,0.9866728836008164,0.9863783708427762,0.00029451275804013135,0.04747418341458692,0.180245858350397,,0.19782845303025556,0.04747418341458692,3,,True,P_mid,0.1899764688182125,60,M2,0.08049622142592501,0.9289182609835285,0.180245858350397,"[[-0.002, 0.0], [0.002, 0.0], [0.0, 0.0005]]",T21,0.017817350668664304,saddle,2.4064675890667075e-05,saddle_P_mid_W08
4.280124309448682,0.015638711888209297,0.9897626927620986,0.9897626927620986,0.0,0.04817623538791259,,0.18680005855375406,0.2062002762215265,0.04817623538791259,6,,True,P_mid,0.20316500122587244,60,M1,0.07315258234607691,0.9209326518098819,0.04817623538791259,"[[-0.0014142135623730952, -0.0014142135623730952], [-0.0014142135623730952, 0.0005857864376269048], [0.0, 0.001]]",T21,0.019995568434329827,saddle,5.7227506025547825e-05,saddle_P_mid_W09
4.281578907892572,0.015048944160486216,0.9897626927620986,0.9897626927620986,0.0,0.04818872265840152,0.1869441088918213,,0.20632381853249682,0.04818872265840152,6,,True,P_mid,0.20307223302337568,60,M2,0.07315258234607684,0.9209326518098823,0.1869441088918213,"[[-0.0014142135623730952, -0.0014142135623730952], [-0.0016086092985629467, 0.001188434316475599], [0.0, 0.0005]]",T21,0.01974155148346655,saddle,5.761988718777644e-05,saddle_P_mid_W09
