scene_id,attempt_id,kind,geometry_arc_id,source_node,target_node,source_port,target_port,source_rank,target_rank,accepted,reason,ik_calls_after,elapsed_s,max_position_error_m,max_axis_error_deg,min_sigma5,min_joint_margin,collision_free,projection_residual_max_m
H00,72,source,24,40,43,12,13,0,0,False,dense_motion_contract,7973,0.1836080625653267,0.00014595244256180402,0.059731497451349466,0.683571925368226,0.23083648414236843,True,1.578932104145947e-05
H00,73,cross_port,494,16,259,5,84,0,0,True,accepted,8005,0.03215983510017395,2.8619421185525016e-05,0.005492344316183452,0.7208539404518737,0.24583410673184475,True,9.70138145750532e-06
H00,74,off_reconfiguration,-1,11,9,3,3,2,0,False,off_retreat_ik,8007,0.009660124778747559,,,,,,
H00,75,source,25,43,40,13,12,0,0,False,dense_motion_contract,8210,0.189101442694664,0.0001457636546568567,0.05973710892000301,0.683571925368226,0.23083648414236843,True,1.578932104145947e-05
H00,76,cross_port,495,16,265,5,86,0,0,True,accepted,8243,0.0354614332318306,1.1612033455065684e-06,0.00019431933203071196,0.7080185360748679,0.23863890715952732,True,4.772114570450459e-07
H00,77,off_reconfiguration,-1,11,10,3,3,2,1,False,off_retreat_ik,8245,0.010692097246646881,,,,,,
H00,78,source,26,43,46,13,14,0,0,True,accepted,8445,0.1777551993727684,4.4166590878545655e-06,0.001732095270723688,0.5902872098047421,0.17538993450515886,True,6.401256381349807e-07
H00,79,cross_port,496,16,503,5,162,0,0,True,accepted,8497,0.05239148437976837,2.6622112719038905e-06,0.0006274934277545137,0.7208539404518737,0.24552327247584935,True,1.822212969487813e-06
H00,80,off_reconfiguration,-1,11,12,3,3,2,3,False,off_retreat_ik,8499,0.010697461664676666,,,,,,
H00,81,source,27,46,43,14,13,0,0,True,accepted,8699,0.18273212015628815,4.421613319799186e-06,0.001727102632058013,0.5902872098047421,0.17538993450515886,True,7.699351373680052e-07
H00,82,cross_port,497,16,284,5,91,0,0,True,accepted,8760,0.05821862071752548,3.361791138397723e-05,0.004936821402343385,0.6895388089047813,0.23523374377075904,True,1.2455354614415715e-05
H00,83,off_reconfiguration,-1,12,9,3,3,3,0,True,accepted,8762,0.04001232236623764,3.2734245265638925e-07,2.066767164616705e-05,0.7185341375471646,0.2348175281211108,True,0.7001842447361408
H00,84,source,28,46,49,14,15,0,0,True,accepted,8962,0.1837436705827713,4.278019068688154e-06,0.0012953985980112344,0.589444355442902,0.1487357542508576,True,1.2664995117372957e-06
H00,85,cross_port,498,16,43,5,13,0,0,True,accepted,9025,0.05969958007335663,5.498590378371352e-07,0.00029587660902691997,0.7106182158793309,0.2514258549539753,True,3.145176323826604e-07
H00,86,off_reconfiguration,-1,12,10,3,3,3,1,True,accepted,9027,0.06449957191944122,1.0385461489504995e-06,9.279855813937256e-05,0.9852645066025681,0.11041434677416949,True,1.1658629121860495
H00,87,source,29,49,46,15,14,0,0,True,accepted,9227,0.188321091234684,4.301109991838682e-06,0.0012868535676908285,0.5894441791316665,0.14873575759397412,True,1.142649615343272e-06
H00,88,cross_port,499,19,280,6,90,0,0,True,accepted,9259,0.03268139809370041,1.0000559550957829e-06,0.00017304245844904607,0.6630747368225963,0.16408336963698228,True,2.585743874294888e-07
H00,89,off_reconfiguration,-1,12,11,3,3,3,2,False,off_retreat_ik,9261,0.010732583701610565,,,,,,
H00,90,source,30,49,52,15,16,0,0,True,accepted,9461,0.1843963786959648,2.7275496570508595e-05,0.002909927253522572,0.6463562064109585,0.1546141694249061,True,1.251764341636541e-05
H00,91,cross_port,500,19,268,6,87,0,0,True,accepted,9494,0.033723339438438416,9.394171113585303e-07,0.0005191989817394,0.6864317119812948,0.1760545968644497,True,9.264243991113918e-07
H00,92,off_reconfiguration,-1,13,14,4,4,0,1,True,accepted,9496,0.045307599008083344,1.4125515621694382e-06,0.0007962522989453025,0.6991259606203432,0.0018886433663047168,True,1.202962299752453
H00,93,source,31,52,49,16,15,0,0,True,accepted,9696,0.18508541584014893,2.7275496570508595e-05,0.002909927253522572,0.6463562597127572,0.1546141694249061,True,1.251764341636541e-05
H00,94,cross_port,501,19,36,6,11,0,0,True,accepted,9731,0.03408294916152954,9.914620209328887e-07,0.00017304245844904607,0.6693223003518796,0.16314434679045398,True,3.4680948210463747e-07
H00,95,off_reconfiguration,-1,13,15,4,4,0,2,True,accepted,9733,0.04054294526576996,1.4125515621694382e-06,0.0007962522989453025,0.6991259606203432,0.1978496129493343,True,0.69731190535132
H00,96,source,32,52,56,16,17,0,0,True,accepted,9933,0.18218235671520233,2.7275496570508595e-05,0.002909927253522572,0.6484871751666912,0.22437991428628404,True,1.251764341636541e-05
H00,97,cross_port,502,19,13,6,4,0,0,True,accepted,9979,0.046004243195056915,1.4125515621757086e-06,0.0007962522989453025,0.6864317119812948,0.17823817009240808,True,1.1076660420550333e-06
H00,98,off_reconfiguration,-1,14,13,4,4,1,0,True,accepted,9981,0.04437973350286484,1.4125515621694382e-06,0.0007962522989453025,0.6991259606203432,0.0018886433663047168,True,1.2029622997524534
H00,99,source,33,56,52,17,16,0,0,True,accepted,10181,0.18540135025978088,2.7275496570508595e-05,0.002909927253522572,0.6484871751666912,0.22437991428628404,True,1.251764341636541e-05
H00,100,cross_port,503,22,272,7,88,0,0,True,accepted,10214,0.03497176617383957,1.9592745074934765e-05,0.003186402550102926,0.7005587531173371,0.22289391334138486,True,1.065851007822638e-05
H00,101,off_reconfiguration,-1,14,15,4,4,1,2,False,dense_motion_contract,10216,0.05153696984052658,8.924883964614056e-07,0.00017383259157927476,0.9024404120337828,0.0018886433663047168,False,0.8735580168880194
H00,102,source,34,56,59,17,18,0,0,False,dense_motion_contract,10423,0.18886080384254456,0.0001473924020511798,0.06022369196144457,0.7165928011902233,0.2808380980624093,True,4.015577904914469e-07
H00,103,cross_port,504,22,526,7,169,0,0,True,accepted,10457,0.03350304067134857,1.9592745074934765e-05,0.003186402550102926,0.6845740570362949,0.22289391334138486,True,1.065851007822638e-05
H00,104,off_reconfiguration,-1,15,13,4,4,2,0,True,accepted,10459,0.042382776737213135,1.4125515621694382e-06,0.0007962522989453025,0.6991259606203432,0.1978496129493343,True,0.69731190535132
H00,105,source,35,59,56,18,17,0,0,False,dense_motion_contract,10666,0.185193233191967,0.00014721337429332112,0.060232739887758166,0.7165928011902233,0.28083802460036505,True,3.6656465590700904e-07
H00,106,cross_port,505,22,32,7,10,0,0,True,accepted,10710,0.04523906856775284,1.9592745074901015e-05,0.0031864026644841783,0.6787763445202892,0.20702388167843605,True,1.065851007822638e-05
H00,107,off_reconfiguration,-1,15,14,4,4,2,1,False,dense_motion_contract,10712,0.055986352264881134,8.924883964614056e-07,0.00017383259157927476,0.9024404120337828,0.0018886433663047168,False,0.8735580168880194
H00,108,source,36,59,62,18,19,0,0,True,accepted,10919,0.1892341747879982,5.841901254125177e-07,0.00016089952752180284,0.6920659181460816,0.2923438636752272,True,3.929819875625462e-07
H00,109,cross_port,506,22,9,7,3,0,0,True,accepted,10963,0.045589953660964966,1.9592745074934765e-05,0.003186402550102926,0.7005587531173371,0.22289391334138486,True,1.065851007822638e-05
H00,110,off_reconfiguration,-1,16,17,5,5,0,1,True,accepted,10965,0.04744936525821686,3.110287823491523e-05,0.00019431933203071196,0.7208539404518737,0.0061134449325669004,True,1.222033044777377
H00,111,source,37,62,59,19,18,0,0,True,accepted,11172,0.1889682412147522,5.841901254125177e-07,0.00016054577217806132,0.6920659181460816,0.2923438636752272,True,3.60488622397348e-07
H00,112,cross_port,507,22,276,7,89,0,0,True,accepted,11222,0.050200678408145905,1.9592745074934765e-05,0.003186402550102926,0.6803864334383455,0.2027855339367384,True,1.065851007822638e-05
H00,113,off_reconfiguration,-1,16,18,5,5,0,2,True,accepted,11224,0.03853866457939148,5.498590378371352e-07,0.00019431933203071196,0.7208539404518737,0.2514258549539753,True,0.6909723029576383
H00,114,source,38,62,66,19,20,0,0,True,accepted,11431,0.18665944039821625,5.165228811033821e-06,0.000632067607271048,0.6081396195778128,0.2093191741798286,True,2.1176622074237095e-06
H00,115,cross_port,508,22,52,7,16,0,0,True,accepted,11494,0.059095822274684906,2.7275496570512776e-05,0.003186402550102926,0.6484871751666912,0.22289391334138486,True,1.251764341636541e-05
H00,116,off_reconfiguration,-1,17,16,5,5,1,0,True,accepted,11496,0.04962341487407684,3.110287823491523e-05,0.00019431933203071196,0.7208539404518737,0.0061134449325669004,True,1.2220330447773766
H00,117,source,39,66,62,20,19,0,0,True,accepted,11703,0.19012120366096497,5.165228811033821e-06,0.000632067607271048,0.6081396195778128,0.2093191741798286,True,2.1176622074237095e-06
H00,118,cross_port,509,26,523,8,168,0,0,True,accepted,11724,0.023328125476837158,1.730581793674584e-06,0.0001176288170974415,0.7319615403602265,0.26853106310572,True,1.71314952374102e-06
H00,119,off_reconfiguration,-1,17,18,5,5,1,2,False,dense_motion_contract,11726,0.04743129760026932,3.110287823491523e-05,0.00012683927486752786,0.9073109889143516,0.0061134449325669004,False,0.9292807263007582
H00,120,source,40,66,69,20,21,0,0,True,accepted,11933,0.1929667964577675,7.925560285876401e-06,0.0006320681838937843,0.6079684237661942,0.14136543820909164,True,6.075402159050336e-06
H00,121,cross_port,510,26,503,8,162,0,0,True,accepted,11988,0.054613783955574036,2.6622112719038905e-06,0.0006274934277545137,0.7295968811080068,0.24552327247584935,True,1.822212969487813e-06
H00,122,off_reconfiguration,-1,18,16,5,5,2,0,True,accepted,11990,0.03872468322515488,5.498590378371352e-07,0.00019431933203071196,0.7208539404518737,0.2514258549539753,True,0.6909723029576383
H00,123,source,41,69,66,21,20,0,0,True,accepted,12197,0.1886320486664772,7.925560285876401e-06,0.0006320681838937843,0.6079683271677343,0.14136543820909164,True,6.075402159050336e-06
H00,124,cross_port,511,26,536,8,172,0,0,True,accepted,12255,0.05723828077316284,1.730581793674584e-06,0.0002064561671337143,0.7307207609635937,0.26853106310572,True,1.71314952374102e-06
H00,125,off_reconfiguration,-1,18,17,5,5,2,1,False,dense_motion_contract,12257,0.04655494540929794,3.110287823491523e-05,0.00012683927486752786,0.9073109889143516,0.0061134449325669004,False,0.9292807263007582
H00,126,source,42,69,72,21,22,0,0,True,accepted,12464,0.18861054629087448,1.9750122821811853e-05,0.007030206384918538,0.534920878948394,0.13533891011918628,True,8.645444875221564e-06
H00,127,cross_port,512,26,287,8,92,0,0,True,accepted,12523,0.05850519984960556,1.730581793674584e-06,0.0002087402360536395,0.726652112944415,0.26853106310572,True,1.71314952374102e-06
H00,128,off_reconfiguration,-1,19,20,6,6,0,1,True,accepted,12525,0.044677987694740295,1.056475044983407e-06,0.00023170951174283596,0.6864317119812948,0.0010031761261143682,True,1.194785934793364
H00,129,source,43,72,69,22,21,0,0,True,accepted,12732,0.18785559386014938,1.9750122821811853e-05,0.007030206384918538,0.5349209782557511,0.13533889379865224,True,8.645444875221564e-06
H00,130,cross_port,513,26,259,8,84,0,0,True,accepted,12791,0.05746227502822876,2.8619421185524722e-05,0.005492344316183452,0.7257003391629249,0.24583410673184475,True,9.70138145750532e-06
H00,131,off_reconfiguration,-1,19,21,6,6,0,2,True,accepted,12793,0.0419141948223114,7.385357510040722e-07,0.00017304245844904607,0.6864317119812948,0.17823817009240808,True,0.7027422089076446
H00,132,source,44,72,75,22,23,0,0,True,accepted,13000,0.1876598820090294,1.9750122821811853e-05,0.007030206333075859,0.534937450731069,0.1607887358416642,True,8.645444875221564e-06
H00,133,cross_port,514,26,6,8,2,0,0,True,accepted,13063,0.05988515168428421,1.730581793674584e-06,0.00010635566291894782,0.7321638844566374,0.24429795203043944,True,1.71314952374102e-06
H00,134,off_reconfiguration,-1,20,19,6,6,1,0,True,accepted,13065,0.04666817933320999,1.056475044983407e-06,0.00023170951174283596,0.6864317119812948,0.0010031761261143682,True,1.194785934793364
H00,135,source,45,75,72,23,22,0,0,True,accepted,13272,0.18768875300884247,1.9750122821811853e-05,0.007030206333075859,0.534937450731069,0.1607887358416642,True,8.645444875221564e-06
H00,136,cross_port,515,29,287,9,92,0,0,True,accepted,13302,0.0307871475815773,5.066854313159531e-07,0.0001853475533484356,0.7203069907224179,0.2797907718390002,True,3.8310868308299995e-07
H00,137,off_reconfiguration,-1,20,21,6,6,1,2,False,dense_motion_contract,13304,0.05580414831638336,1.056475044983407e-06,0.00023170951174283596,0.8641804902423534,0.0010031761261143682,False,0.8460050770482951
H00,138,source,46,75,77,23,24,0,0,False,dense_motion_contract,13509,0.18683115392923355,0.0001388439898717275,0.0568339497823299,0.685750870730146,0.2509348720806228,True,5.77310682034482e-06
H00,139,cross_port,516,29,56,9,17,0,0,True,accepted,13541,0.03158930689096451,6.200561871871415e-07,0.00010801164600050539,0.7165928011902233,0.2797907718390002,True,5.540422976235693e-07
H00,140,off_reconfiguration,-1,21,19,6,6,2,0,True,accepted,13543,0.039675407111644745,7.385357510040722e-07,0.00017304245844904607,0.6864317119812948,0.17823817009240808,True,0.7027422089076446
H00,141,source,47,77,75,24,23,0,0,False,dense_motion_contract,13748,0.1845010668039322,0.00013867496373541288,0.05683022154643494,0.685750870730146,0.2509348720806228,True,5.77310682034482e-06
H00,142,cross_port,517,29,290,9,93,0,0,True,accepted,13791,0.04405493289232254,2.4252734575543697e-05,0.005408812719913469,0.7045657237897051,0.2797907718390002,True,1.2995070828719646e-05
H00,143,off_reconfiguration,-1,21,20,6,6,2,1,False,dense_motion_contract,13793,0.054853007197380066,1.056475044983407e-06,0.00023170951174283596,0.8641804902423534,0.0010031761261143682,False,0.8460050770482951
H00,144,source,48,77,79,24,25,0,0,True,accepted,13998,0.18613309413194656,3.4803229931268138e-06,0.0013563265912706908,0.5353448079937819,0.1910167887403575,True,6.40327135315033e-07
H00,145,cross_port,518,29,262,9,85,0,0,True,accepted,14044,0.04472973197698593,5.9277804370736236e-06,0.001245772779863382,0.7186391424796016,0.2615696548437044,True,2.503770133638339e-06
H00,146,off_reconfiguration,-1,22,23,7,7,0,1,True,accepted,14046,0.05863478034734726,1.9592745074934765e-05,0.003186402550102926,0.7005587531173371,0.11445619142328052,True,1.0742303310214614
H00,147,source,49,79,77,25,24,0,0,True,accepted,14251,0.18637140840291977,3.4747954449254463e-06,0.0013516914060711647,0.5353448079937819,0.1910167887403575,True,7.656366770580902e-07
H00,148,cross_port,519,29,513,9,165,0,0,True,accepted,14301,0.0490974560379982,2.317864952994434e-06,0.0005712345473037783,0.7203069907224179,0.2591159939598944,True,9.751272470326366e-07
H00,149,off_reconfiguration,-1,22,24,7,7,0,2,False,off_retreat_ik,14303,0.01113477349281311,,,,,,
H00,150,source,50,79,82,25,26,0,0,True,accepted,14508,0.18411608785390854,3.553517388053863e-06,0.0009593073027366367,0.47198382301499864,0.12355741636769374,True,1.5836951698655621e-06
H00,151,cross_port,520,29,321,9,103,0,0,True,accepted,14570,0.06050305813550949,1.057591824026868e-06,0.00015676688437625446,0.7097758654473054,0.2797907718390002,True,8.218302135765132e-07
H00,152,off_reconfiguration,-1,22,25,7,7,0,3,True,accepted,14572,0.03846412152051926,1.9592745074934765e-05,0.003186402550102926,0.7005587531173371,0.22289391334138486,True,0.7048421402932363
H00,153,source,51,82,79,26,25,0,0,True,accepted,14777,0.19072825461626053,3.5503283383390654e-06,0.0009498058180452716,0.4719835975622672,0.12355741636769374,True,1.3698236223658178e-06
H00,154,cross_port,521,32,276,10,89,0,0,True,accepted,14787,0.013641893863677979,3.367502387111754e-06,0.0011350717536968088,0.6787763445202892,0.2027855339367384,True,1.515652304356907e-06
H00,155,off_reconfiguration,-1,23,22,7,7,1,0,True,accepted,14789,0.05740021914243698,1.9592745074934765e-05,0.003186402550102926,0.7005587531173371,0.11445619142328052,True,1.0742303310214614
H00,156,source,52,82,86,26,27,0,0,True,accepted,14994,0.19628426432609558,3.4345958338351175e-06,0.0009730884899179326,0.5454557840909473,0.12229987212969622,True,1.5835799924701632e-06
H00,157,cross_port,522,32,304,10,97,0,0,True,accepted,15025,0.03182291239500046,3.148631613895092e-06,0.0006990811019140986,0.6487006942567702,0.20070100871499522,True,1.4800522670221916e-06
H00,158,off_reconfiguration,-1,23,24,7,7,1,2,False,off_retreat_ik,15027,0.011459603905677795,,,,,,
H00,159,source,53,86,82,27,26,0,0,True,accepted,15232,0.186381496489048,3.4592886425496077e-06,0.0009746221637393981,0.5454557840909473,0.12229988600793751,True,1.3835175368404062e-06
H00,160,cross_port,523,32,543,10,174,0,0,True,accepted,15274,0.04402820020914078,3.148631613895092e-06,0.0006990811019140986,0.6583648115653934,0.18935691568394547,True,1.4800522670221916e-06
H00,161,off_reconfiguration,-1,23,25,7,7,1,3,True,accepted,15276,0.06415531784296036,4.2917537973456653e-08,1.314367821619951e-05,0.9699593012055358,0.11445619142328052,True,1.1347222059899962
H00,162,source,54,86,89,27,28,0,0,True,accepted,15481,0.1860833615064621,3.326941457166464e-05,0.005234799263324155,0.5618478939885617,0.15104635338571915,True,1.2663561026804437e-05
H00,163,cross_port,524,32,22,10,7,0,0,True,accepted,15525,0.044686757028102875,1.9592745074901015e-05,0.0031864026644841783,0.6787763445202892,0.20702388167843605,True,1.065851007822638e-05
H00,164,off_reconfiguration,-1,24,22,7,7,2,0,False,off_retreat_ik,15527,0.011267878115177155,,,,,,
H00,165,source,55,89,86,28,27,0,0,True,accepted,15732,0.19597752392292023,3.326941457166464e-05,0.005234799263324155,0.5618479514699719,0.15104635338571915,True,1.2663561026804437e-05
H00,166,cross_port,525,32,52,10,16,0,0,True,accepted,15786,0.05495277792215347,2.7275496570512776e-05,0.002909927253522572,0.6484871751666912,0.20702388167843605,True,1.251764341636541e-05
H00,167,off_reconfiguration,-1,24,23,7,7,2,1,False,off_retreat_ik,15788,0.011621445417404175,,,,,,
H00,168,source,56,89,93,28,29,0,0,True,accepted,15993,0.1897096037864685,3.326941457166464e-05,0.005234799263324155,0.5851610924949512,0.23607392044699552,True,1.2663561026804437e-05
H00,169,cross_port,526,32,526,10,169,0,0,True,accepted,16052,0.05886588245630264,3.148631613895092e-06,0.0006990811019140986,0.6787763445202892,0.20702388167843605,True,1.4800522670221916e-06
H00,170,off_reconfiguration,-1,24,25,7,7,2,3,False,off_retreat_ik,16054,0.011017270386219025,,,,,,
H00,171,source,57,93,89,29,28,0,0,True,accepted,16259,0.18801701813936234,3.326941457166464e-05,0.005234799263324155,0.5851610924949512,0.23607392044699552,True,1.2663561026804437e-05
H00,172,cross_port,527,36,280,11,90,0,0,True,accepted,16269,0.012972868978977203,8.639824501520418e-07,0.0005158467587466088,0.6630747368225963,0.16314434679045398,True,8.591678738179009e-07
H00,173,off_reconfiguration,-1,25,22,7,7,3,0,True,accepted,16271,0.039123788475990295,1.9592745074934765e-05,0.003186402550102926,0.7005587531173371,0.22289391334138486,True,0.7048421402932364
H00,174,source,58,93,96,29,30,0,0,True,accepted,16476,0.18774056434631348,3.043440438010299e-05,0.004395879037623967,0.6978722929374103,0.30245864866444555,True,2.973721285084996e-05
H00,175,cross_port,528,36,19,11,6,0,0,True,accepted,16511,0.03665536642074585,1.031796609911832e-06,0.00017304245844904607,0.6693223003518796,0.16314434679045398,True,2.585743874294888e-07
H00,176,off_reconfiguration,-1,25,23,7,7,3,1,True,accepted,16513,0.06677120923995972,4.2917537973456653e-08,1.314367821619951e-05,0.9699593012055358,0.11445619142328052,True,1.1347222059899962
H00,177,source,59,96,93,30,29,0,0,True,accepted,16718,0.18360695242881775,3.043440438010299e-05,0.004395879037623967,0.6978722929374103,0.30245864866444555,True,2.973721285084996e-05
H00,178,cross_port,529,36,547,11,175,0,0,True,accepted,16753,0.036483801901340485,1.34304625773814e-06,6.531228886837391e-05,0.6398625682998521,0.14745104643790322,True,5.603127452291634e-07
H00,179,off_reconfiguration,-1,25,24,7,7,3,2,False,off_retreat_ik,16755,0.011463768780231476,,,,,,
H00,180,source,60,96,99,30,31,0,0,False,dense_motion_contract,16960,0.18876716494560242,0.0001419478059742248,0.05803020967766604,0.7225559362887293,0.2979322472370345,True,2.973721285084996e-05
H00,181,cross_port,530,36,268,11,87,0,0,True,accepted,16998,0.03794291615486145,9.049981586792239e-07,0.0002841155505753988,0.6693223003518796,0.16314434679045398,True,4.861265002209514e-07
H00,182,off_reconfiguration,-1,26,27,8,8,0,1,True,accepted,17000,0.04996751248836517,1.730581793674584e-06,1.9090959104164224e-06,0.7322880369430219,0.0022311906151139954,True,1.2356143853349875
H00,183,source,61,99,96,31,30,0,0,False,dense_motion_contract,17205,0.18684785813093185,0.0001419887326494263,0.05810301257501528,0.7225559362887293,0.29793226758955293,True,2.973721285084996e-05
H00,184,cross_port,531,36,300,11,96,0,0,True,accepted,17250,0.04504333436489105,1.3306376665119699e-06,0.0003738631805809366,0.6655755821277941,0.14893880878962226,True,1.1630573260312804e-06
H00,185,off_reconfiguration,-1,26,28,8,8,0,2,True,accepted,17252,0.037462107837200165,1.730581793674584e-06,1.0138000340489137e-05,0.7322880369430219,0.26853106310572,True,0.6919970079003313
H00,186,source,62,99,102,31,32,0,0,True,accepted,17456,0.18541525304317474,1.101602392287042e-05,0.001276882926155897,0.6284361518342354,0.28455690663517763,True,1.0962798567770715e-05
H00,187,cross_port,532,36,529,11,170,0,0,True,accepted,17516,0.05932450294494629,1.0390079554269356e-06,0.0005849601959542422,0.6693223003518796,0.1631305105420741,True,1.0387429296987438e-06
H00,188,off_reconfiguration,-1,27,26,8,8,1,0,True,accepted,17518,0.05003996938467026,1.730581793674584e-06,1.9090959104164224e-06,0.7322880369430219,0.0022311906151139954,True,1.2356143853349875
H00,189,source,63,102,99,32,31,0,0,True,accepted,17722,0.1877303123474121,1.101602392287042e-05,0.001275820101635077,0.6284361518342354,0.28455690663517763,True,1.0962798567770715e-05
H00,190,cross_port,533,40,284,12,91,0,0,True,accepted,17732,0.013048544526100159,4.247194017782049e-05,0.006674546331449982,0.683571925368226,0.23083648414236843,True,1.578932104145947e-05
H00,191,off_reconfiguration,-1,27,28,8,8,1,2,True,accepted,17734,0.04675006866455078,6.312979492865372e-07,1.0138000340489137e-05,0.9424485356039085,0.0022311906151139954,True,0.944405609206807
H00,192,source,64,102,105,32,33,0,0,True,accepted,17938,0.1870846375823021,1.8716196368999564e-05,0.0029104674012029965,0.508129411886031,0.1900902644181806,True,5.105502148772256e-06
H00,193,cross_port,534,40,265,12,86,0,0,True,accepted,17977,0.04120592772960663,4.247194017782049e-05,0.006674546276844814,0.683571925368226,0.23083648414236843,True,1.578932104145947e-05
H00,194,off_reconfiguration,-1,28,26,8,8,2,0,True,accepted,17979,0.03841128200292587,1.730581793674584e-06,1.0138000340489137e-05,0.7322880369430219,0.26853106310572,True,0.6919970079003313
H00,195,source,65,105,102,33,32,0,0,True,accepted,18183,0.18729973584413528,1.8716196368999564e-05,0.0029104674012029965,0.5081293725942687,0.1900902644181806,True,5.105502148772256e-06
H00,196,cross_port,535,40,510,12,164,0,0,True,accepted,18236,0.053152553737163544,4.247194017782049e-05,0.006674546276844814,0.683571925368226,0.223516465241664,True,1.578932104145947e-05
H00,197,off_reconfiguration,-1,28,27,8,8,2,1,True,accepted,18238,0.04568267613649368,6.312979492865372e-07,1.0138000340489137e-05,0.9424485356039085,0.0022311906151139954,True,0.944405609206807
H00,198,source,66,105,108,33,34,0,0,True,accepted,18442,0.1917046755552292,1.8716196368999564e-05,0.0029104674012029965,0.5081910721462246,0.12284132119577107,True,5.105502148772256e-06
H00,199,cross_port,536,40,520,12,167,0,0,True,accepted,18502,0.058857791125774384,4.247194017782244e-05,0.0067199951006728965,0.6693306176364103,0.20668039176639727,True,1.578932104145947e-05
H00,200,off_reconfiguration,-1,29,30,9,9,0,1,True,accepted,18504,0.05072547495365143,5.731671456727386e-07,7.507384646206493e-05,0.7203069907224179,0.0002925835619901275,True,1.2472459261633548
H00,201,source,67,108,105,34,33,0,0,True,accepted,18708,0.18719592690467834,1.8716196368999564e-05,0.0029104674012029965,0.5081910721462246,0.12284132119577107,True,5.105502148772256e-06
H00,202,cross_port,537,43,75,13,23,0,0,True,accepted,18756,0.04633437842130661,1.1786326268457178e-05,0.00309550762487822,0.685750870730146,0.2509348720806228,True,5.77310682034482e-06
H00,203,off_reconfiguration,-1,29,31,9,9,0,2,True,accepted,18758,0.039371930062770844,1.3345454440648817e-05,8.119382887031664e-05,0.7203069907224179,0.2797907718390002,True,0.6940344574659962
H00,204,source,68,108,111,34,35,0,0,True,accepted,18962,0.18642865121364594,7.375288242228595e-06,0.0010118035424608975,0.42484334703201126,0.10975162364398387,True,1.5115229008155762e-06
H00,205,cross_port,538,43,319,13,102,0,0,True,accepted,19015,0.05000387132167816,7.315434112669436e-07,7.068297089920527e-05,0.7106182158793309,0.2606897177142997,True,7.172728771764891e-07
H00,206,off_reconfiguration,-1,30,29,9,9,1,0,True,accepted,19017,0.05254998803138733,5.731671456727386e-07,7.507384646206493e-05,0.7203069907224179,0.0002925835619901275,True,1.2472459261633553
H00,207,source,69,111,108,35,34,0,0,True,accepted,19221,0.18611843883991241,7.375288242228595e-06,0.0010084396855419553,0.42484334703201126,0.10975159179824831,True,1.7603155653134195e-06
H00,208,cross_port,539,43,294,13,94,0,0,True,accepted,19274,0.05423877388238907,1.295929343770276e-06,0.00019852578129591838,0.7106182158793309,0.2606897177142997,True,1.0196726097644326e-06
H00,209,off_reconfiguration,-1,30,31,9,9,1,2,True,accepted,19276,0.046630725264549255,1.3345454440648817e-05,8.119382887031664e-05,0.9582442005887875,0.0002925835619901275,True,0.9539762808129791
H00,210,source,70,111,114,35,36,0,0,True,accepted,19480,0.18683023750782013,7.375288242228595e-06,0.0010052632707644835,0.4019989618406939,0.11946876033842542,True,1.1267929982405889e-06
H00,211,cross_port,540,43,284,13,91,0,0,True,accepted,19540,0.059996962547302246,3.3617911383975463e-05,0.004936821402343385,0.6895388089047813,0.23523374377075904,True,1.2455354614415715e-05
H00,212,off_reconfiguration,-1,31,29,9,9,2,0,True,accepted,19542,0.03728000819683075,1.3345454440648817e-05,8.119382887031664e-05,0.7203069907224179,0.2797907718390002,True,0.6940344574659962
H00,213,source,71,114,111,36,35,0,0,True,accepted,19746,0.18794826418161392,7.375288242228595e-06,0.0010110219387249096,0.4019991669946419,0.11946876033842542,True,1.5254934463138081e-06
H00,214,cross_port,541,43,16,13,5,0,0,True,accepted,19809,0.05929498374462128,5.498590378371352e-07,0.00029436500834149367,0.7106182158793309,0.2514258549539753,True,3.976333763366924e-07
H00,215,off_reconfiguration,-1,31,30,9,9,2,1,True,accepted,19811,0.04679898917675018,1.3345454440648817e-05,8.119382887031664e-05,0.9582442005887875,0.0002925835619901275,True,0.9539762808129791
H00,216,source,72,114,117,36,37,0,0,True,accepted,20015,0.1950387880206108,2.9926703983085022e-06,0.0012497219471006554,0.5481348135838648,0.2070320798319881,True,7.493350310250335e-07
H00,217,cross_port,542,46,72,14,22,0,0,True,accepted,20049,0.03530362248420715,1.9750122821816325e-05,0.007030206333075859,0.534937450731069,0.1607887358416642,True,8.645444875221564e-06
H00,218,off_reconfiguration,-1,32,33,10,10,0,1,True,accepted,20051,0.05865304172039032,3.148631613895092e-06,0.0006990811019140986,0.6787763445202892,0.12087849379721602,True,1.076618737314393
H00,219,source,73,117,114,37,36,0,0,True,accepted,20255,0.18602292984724045,3.0020747062036703e-06,0.001251864514726212,0.5481348135838648,0.2070320798319881,True,6.293919054822794e-07
H00,220,cross_port,543,46,567,14,181,0,0,True,accepted,20301,0.04591461271047592,1.2216367891442485e-06,0.0001671151507126734,0.5222519591049217,0.15408225262366684,True,3.9759852088483427e-07
H00,221,off_reconfiguration,-1,32,34,10,10,0,2,False,off_retreat_ik,20303,0.011023089289665222,,,,,,
H00,222,source,74,117,119,37,38,0,0,True,accepted,20508,0.1843104586005211,8.972467679156795e-05,0.03673456631628049,0.7006459715341679,0.26948065686302325,True,6.616557808591939e-07
