scene_id,port_id,seed_id,outcome,selected,q0,q1,q2,q3,q4,q5,position_error_m,axis_error_deg,sigma5,joint_margin,collision_free
H04,149,7,selected,True,-1.4171937385407585,5.719006881122438,0.8940382814057145,-3.6061584547055268,-4.459210780229808,5.878741234170807e-16,4.324979726445462e-08,1.2778113880520818e-05,1.0767096488557333,0.044896232556835135,True
H04,150,3,ik_not_found,False,,,,,,,,,,,
H04,150,5,ik_not_found,False,,,,,,,,,,,
H04,150,0,selected,True,-1.3179696857198628,-0.7748615692448643,0.8017999273605962,-0.11584194871261666,-2.0406222739873283,-4.670583366238293e-16,1.4061238113481982e-07,2.347489416183844e-05,0.6561386533971958,0.33761256034058107,True
H04,150,1,q6_only_or_effective_near_duplicate,False,-1.3179693079201968,-0.7748596955336332,0.8017966159005564,-0.11584417438643035,-2.0406222193547534,-4.080749368441011e-16,1.139320455074893e-06,0.00016618128873989303,0.6561359455510166,0.3376125646881001,True
H04,150,2,q6_only_or_effective_near_duplicate,False,-1.3179697448235,-0.7748620295186446,0.801800696162772,-0.11584222138388355,-2.0406224122015395,-4.716647469042588e-16,2.21031381930963e-08,2.621794158603666e-05,0.6561389622444863,0.33761254934185186,True
H04,150,4,selected,True,2.199593026198741,3.91343826726155,-0.7962497163312265,3.2456072592716563,-4.807543614883364,-1.1480544013335584e-16,5.5033684757570296e-06,2.561320938754782e-06,0.7266739048822332,0.11742812051813144,True
H04,150,6,selected,True,4.965215332312547,-0.596494639344792,0.9924031006114592,-3.626405174748456,2.040622516880404,5.4650430487760347e-17,9.386606363810245e-07,1.2074182697257333e-06,1.017752947823045,0.10488101328206319,True
H04,150,7,selected,True,-1.3179673503145686,5.686707218006791,0.9923866189807478,-3.626380862665906,-4.242542018662355,4.2218192806192227e-16,6.898283721057496e-06,0.0018253157424093275,1.0177297197763073,0.047466556159626694,True
H04,151,5,ik_not_found,False,,,,,,,,,,,
H04,151,0,selected,True,-1.5481448524333021,-0.6956799090463923,0.7418158455354344,0.01099772891695871,-1.5593160016386087,2.6109711408902372e-17,5.510466778218458e-08,1.478779333471098e-06,0.7432780749571614,0.375913667926753,True
H04,151,1,q6_only_or_effective_near_duplicate,False,-1.5481448515412575,-0.6956799177823594,0.7418158430571012,0.010997740262572697,-1.559315993285263,8.002202694424814e-17,5.533211180627701e-08,8.537736462515939e-07,0.7432780775664795,0.3759136685914907,True
H04,151,2,q6_only_or_effective_near_duplicate,False,-1.548144858522801,-0.6956808727946922,0.7418178175584651,0.01099671578593844,-1.559316006673118,1.7798511053450662e-17,3.4589342983142036e-07,1.7075472925031877e-06,0.7432791499422908,0.3759136675261199,True
H04,151,3,selected,True,4.73504024283751,5.587488171959183,0.7418510377770184,-6.272205572855163,-1.5593162081556478,2.0332412265938534e-16,5.24092738991207e-06,2.6998693283819165e-06,0.7432973045136309,0.0008741122857049829,True
H04,151,4,selection_cap_excluded,False,1.9654439720430887,3.8357165311251924,-0.7390294144117641,3.124905841179364,-4.329550818600292,-1.541227206853834e-16,3.3688880947609156e-07,9.893833148374068e-05,0.6950391603113587,0.15546555025390832,True
H04,151,6,selected,True,4.735040265674541,-0.5756712877613949,1.0433967670793316,-3.552184462074455,1.559316188769612,2.4071944545310745e-16,9.473404037565358e-07,2.2588727439225506e-06,1.1022329122660555,0.12319774941752991,True
